number,n,p,corr,method,beta,s1,s21,s22,s23,s24,s25,s3,s1_selected,s2_selected,s3_selected,no_selected,cv_lambda,vselec_method,s1_prop,s2_prop,s3_prop
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,14,17,120,3.568849692126245e-15,Lasso,1,0.7,0.85
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,16,16,69,0.02503764593127377,Lasso,1,0.8,0.8
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,13,15,39,0.08332805932591805,Lasso,1,0.65,0.75
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,17,15,68,0.006408691260650362,Lasso,1,0.85,0.75
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,17,16,94,6.928131136168834e-14,Lasso,1,0.85,0.8
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,9,14,34,0.11482699699126034,Lasso,1,0.45,0.7
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,14,17,36,0.0769091625617282,Lasso,1,0.7,0.85
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,8,17,54,0.05581171178009765,Lasso,1,0.4,0.85
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,10,15,33,0.10598168551525448,Lasso,1,0.5,0.75
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,12,16,41,0.08332805932591807,Lasso,1,0.6,0.8
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,11,16,35,0.09028268205951055,Lasso,1,0.55,0.8
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,13,14,34,0.11482699699126034,Lasso,1,0.65,0.7
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,9,15,49,0.05581171178009765,Lasso,1,0.45,0.75
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,15,11,24,0.11482699699126034,Lasso,1,0.75,0.55
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,15,13,44,0.05581171178009765,Lasso,1,0.75,0.65
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,17,13,106,1.0962581781191722e-14,Lasso,1,0.85,0.65
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,15,15,46,0.06046979937611887,Lasso,1,0.75,0.75
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,11,12,37,0.13479394282689977,Lasso,1,0.55,0.6
56,100,300,0.5,2,wide,5,4,4,4,4,4,20,5,15,16,51,0.029391372260977485,Lasso,1,0.75,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,18,4,0.02503764593127377,Lasso,1,0.9,0.9
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,14,16,2,0.03738173188026989,Lasso,1,0.7,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,15,0,0.03738173188026989,Lasso,1,0.9,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,16,4,0.02132883446929541,Lasso,1,0.85,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,19,14,2,0.03450215590373633,Lasso,1,0.95,0.7
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,18,3,0.029391372260977485,Lasso,1,0.85,0.9
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,17,2,0.04754435641726351,Lasso,1,0.8,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,18,5,0.02503764593127377,Lasso,1,0.9,0.9
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,18,3,0.03738173188026989,Lasso,1,0.8,0.9
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,13,4,0.03738173188026989,Lasso,1,0.8,0.65
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,13,3,0.023108955094702267,Lasso,1,0.8,0.65
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,15,18,1,0.05151244429388444,Lasso,1,0.75,0.9
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,16,2,0.04388193684298046,Lasso,1,0.8,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,19,18,3,0.04388193684298046,Lasso,1,0.95,0.9
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,17,4,0.04754435641726351,Lasso,1,0.8,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,16,2,0.04754435641726352,Lasso,1,0.9,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,19,17,4,0.016769787868247475,Lasso,1,0.95,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,15,3,0.04388193684298046,Lasso,1,0.85,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,19,15,2,0.05151244429388444,Lasso,1,0.95,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,14,15,2,0.03738173188026989,Lasso,1,0.7,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,17,1,0.047544356417263504,Lasso,1,0.8,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,14,3,0.047544356417263504,Lasso,1,0.9,0.7
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,15,1,0.05151244429388444,Lasso,1,0.8,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,15,3,0.029391372260977485,Lasso,1,0.9,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,17,4,0.04754435641726351,Lasso,1,0.8,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,16,0,0.0769091625617282,Lasso,1,0.8,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,15,15,2,0.047544356417263504,Lasso,1,0.75,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,19,13,4,0.03184439837668466,Lasso,1,0.95,0.65
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,17,1,0.040501639441524254,Lasso,1,0.85,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,20,5,0.019685839448573522,Lasso,1,0.8,1
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,13,4,0.025037645931273767,Lasso,1,0.8,0.65
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,17,2,0.04754435641726352,Lasso,1,0.8,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,17,2,0.027127306760985608,Lasso,1,0.85,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,17,4,0.02503764593127377,Lasso,1,0.9,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,17,3,0.040501639441524254,Lasso,1,0.8,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,15,14,2,0.03450215590373633,Lasso,1,0.75,0.7
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,14,3,0.06046979937611887,Lasso,1,0.85,0.7
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,15,3,0.051512444293884435,Lasso,1,0.85,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,20,15,4,0.03450215590373633,Lasso,1,1,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,17,1,0.04754435641726351,Lasso,1,0.85,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,14,3,0.03738173188026989,Lasso,1,0.9,0.7
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,15,1,0.0769091625617282,Lasso,1,0.85,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,12,16,1,0.05581171178009765,Lasso,1,0.6,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,17,5,0.029391372260977485,Lasso,1,0.8,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,13,15,1,0.04388193684298046,Lasso,1,0.65,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,16,1,0.06551665447917689,Lasso,1,0.8,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,14,17,2,0.04754435641726351,Lasso,1,0.7,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,17,4,0.01318523923803091,Lasso,1,0.85,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,19,2,0.03184439837668466,Lasso,1,0.8,0.95
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,14,14,4,0.04754435641726351,Lasso,1,0.7,0.7
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,17,5,0.0271273067609856,Lasso,1,0.85,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,17,3,0.029391372260977485,Lasso,1,0.9,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,13,4,0.03738173188026989,Lasso,1,0.8,0.65
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,15,1,0.02132883446929541,Lasso,1,0.9,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,13,16,2,0.04754435641726351,Lasso,1,0.65,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,15,4,0.029391372260977485,Lasso,1,0.8,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,18,1,0.05151244429388444,Lasso,1,0.8,0.9
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,15,16,2,0.029391372260977485,Lasso,1,0.75,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,19,16,5,0.027127306760985605,Lasso,1,0.95,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,17,5,0.025037645931273767,Lasso,1,0.9,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,16,2,0.040501639441524254,Lasso,1,0.9,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,13,17,4,0.03738173188026989,Lasso,1,0.65,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,16,5,0.029391372260977485,Lasso,1,0.8,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,18,5,0.00883124817807592,Lasso,1,0.9,0.9
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,15,12,2,0.08332805932591805,Lasso,1,0.75,0.6
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,19,3,0.012169558683788826,Lasso,1,0.85,0.95
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,17,2,0.04388193684298046,Lasso,1,0.8,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,15,19,4,0.02310895509470227,Lasso,1,0.75,0.95
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,14,13,3,0.03738173188026989,Lasso,1,0.7,0.65
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,16,2,0.03450215590373633,Lasso,1,0.8,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,16,4,0.03184439837668466,Lasso,1,0.8,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,19,19,5,0.005459375671276527,Lasso,1,0.95,0.95
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,15,1,0.03450215590373633,Lasso,1,0.8,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,15,2,0.04754435641726351,Lasso,1,0.85,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,17,3,0.03184439837668466,Lasso,1,0.8,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,13,18,2,0.05581171178009765,Lasso,1,0.65,0.9
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,20,20,5,0.005459375671276526,Lasso,1,1,1
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,14,3,0.04388193684298046,Lasso,1,0.8,0.7
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,13,16,3,0.03450215590373633,Lasso,1,0.65,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,15,17,3,0.027127306760985605,Lasso,1,0.75,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,18,3,0.025037645931273767,Lasso,1,0.85,0.9
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,14,18,2,0.03450215590373633,Lasso,1,0.7,0.9
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,12,4,0.03450215590373633,Lasso,1,0.9,0.6
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,17,5,0.025037645931273767,Lasso,1,0.85,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,14,15,3,0.04754435641726352,Lasso,1,0.7,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,15,17,2,0.051512444293884435,Lasso,1,0.75,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,15,4,0.029391372260977485,Lasso,1,0.8,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,18,4,0.029391372260977485,Lasso,1,0.8,0.9
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,17,5,0.029391372260977485,Lasso,1,0.8,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,19,17,5,0.00883124817807592,Lasso,1,0.95,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,13,4,0.03450215590373633,Lasso,1,0.8,0.65
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,16,15,3,0.03450215590373633,Lasso,1,0.8,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,16,2,0.03184439837668466,Lasso,1,0.85,0.8
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,15,3,0.055811711780097646,Lasso,1,0.85,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,19,13,4,0.04754435641726351,Lasso,1,0.95,0.65
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,15,17,5,0.04754435641726351,Lasso,1,0.75,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,17,5,0.01816940702282152,Lasso,1,0.9,0.85
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,15,5,0.03450215590373633,Lasso,1,0.9,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,18,15,4,0.0373817318802699,Lasso,1,0.9,0.75
57,100,50,0.7,2,wide,5,4,4,4,4,4,20,5,17,17,2,0.040501639441524254,Lasso,1,0.85,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,17,15,28,0.03738173188026989,Lasso,1,0.85,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,14,17,33,0.025037645931273767,Lasso,1,0.7,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,18,24,0.05581171178009765,Lasso,1,0.75,0.9
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,17,19,17,0.04754435641726351,Lasso,1,0.85,0.95
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,17,17,14,0.09028268205951054,Lasso,1,0.85,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,15,23,0.04388193684298046,Lasso,1,0.8,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,14,17,17,0.06046979937611887,Lasso,1,0.7,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,18,21,0.06046979937611887,Lasso,1,0.75,0.9
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,16,41,0.019685839448573526,Lasso,1,0.75,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,18,16,7,0.09028268205951054,Lasso,1,0.9,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,12,38,0.016769787868247475,Lasso,1,0.75,0.6
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,16,26,0.04388193684298046,Lasso,1,0.75,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,18,14,20,0.05581171178009765,Lasso,1,0.9,0.7
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,19,15,24,0.03450215590373633,Lasso,1,0.95,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,19,15,5,0.097817742856318,Lasso,1,0.95,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,17,14,0.06046979937611887,Lasso,1,0.75,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,18,25,0.05151244429388444,Lasso,1,0.8,0.9
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,15,30,0.029391372260977485,Lasso,1,0.75,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,19,15,17,0.06551665447917689,Lasso,1,0.95,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,12,18,12,0.0769091625617282,Lasso,1,0.6,0.9
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,17,26,0.04754435641726351,Lasso,1,0.75,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,12,21,0.055811711780097646,Lasso,1,0.75,0.6
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,17,15,24,0.04754435641726351,Lasso,1,0.85,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,17,15,13,0.0769091625617282,Lasso,1,0.85,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,14,14,28,0.03184439837668466,Lasso,1,0.7,0.7
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,17,17,11,0.09781774285631802,Lasso,1,0.85,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,14,15,19,0.05581171178009765,Lasso,1,0.7,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,14,14,13,0.09028268205951054,Lasso,1,0.7,0.7
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,13,10,0.097817742856318,Lasso,1,0.75,0.65
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,13,11,0.097817742856318,Lasso,1,0.75,0.65
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,13,16,19,0.06551665447917689,Lasso,1,0.65,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,17,12,0.0769091625617282,Lasso,1,0.8,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,13,16,8,0.10598168551525448,Lasso,1,0.65,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,14,13,0.0769091625617282,Lasso,1,0.8,0.7
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,17,17,8,0.09028268205951054,Lasso,1,0.85,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,13,14,14,0.09028268205951054,Lasso,1,0.65,0.7
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,13,14,39,0.025037645931273767,Lasso,1,0.65,0.7
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,14,18,23,0.05151244429388444,Lasso,1,0.7,0.9
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,15,11,0.0769091625617282,Lasso,1,0.8,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,13,19,7,0.1059816855152545,Lasso,1,0.65,0.95
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,17,26,0.040501639441524254,Lasso,1,0.75,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,18,18,24,0.04388193684298046,Lasso,1,0.9,0.9
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,16,29,0.03450215590373633,Lasso,1,0.75,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,15,15,0.08332805932591805,Lasso,1,0.75,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,13,17,5,0.12441054484015629,Lasso,1,0.65,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,15,36,0.029391372260977485,Lasso,1,0.8,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,15,14,0.07098472391887985,Lasso,1,0.75,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,15,37,0.019685839448573526,Lasso,1,0.8,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,12,17,10,0.097817742856318,Lasso,1,0.6,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,12,20,0.04754435641726351,Lasso,1,0.75,0.6
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,12,16,37,0.016769787868247475,Lasso,1,0.6,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,17,17,44,0.019685839448573526,Lasso,1,0.85,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,15,14,0.05151244429388444,Lasso,1,0.8,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,10,22,0.05581171178009765,Lasso,1,0.8,0.5
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,13,17,21,0.06046979937611887,Lasso,1,0.65,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,18,18,20,0.04754435641726352,Lasso,1,0.9,0.9
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,15,24,0.04754435641726351,Lasso,1,0.75,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,17,17,26,0.040501639441524254,Lasso,1,0.85,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,13,23,0.04388193684298046,Lasso,1,0.75,0.65
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,17,12,18,0.05151244429388444,Lasso,1,0.85,0.6
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,14,15,35,0.025037645931273767,Lasso,1,0.7,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,14,15,0.06551665447917689,Lasso,1,0.8,0.7
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,14,15,10,0.11482699699126034,Lasso,1,0.7,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,18,29,0.040501639441524254,Lasso,1,0.8,0.9
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,14,15,19,0.051512444293884435,Lasso,1,0.7,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,14,22,0.04754435641726351,Lasso,1,0.75,0.7
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,16,17,0.07098472391887985,Lasso,1,0.8,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,14,15,11,0.09028268205951054,Lasso,1,0.7,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,15,34,0.023108955094702267,Lasso,1,0.75,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,14,18,18,0.04388193684298046,Lasso,1,0.7,0.9
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,16,29,0.03450215590373633,Lasso,1,0.8,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,17,17,24,0.04388193684298046,Lasso,1,0.85,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,16,25,0.03450215590373633,Lasso,1,0.8,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,16,43,0.00956831081750475,Lasso,1,0.75,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,14,20,0.05581171178009765,Lasso,1,0.8,0.7
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,16,24,0.07098472391887985,Lasso,1,0.8,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,13,14,26,0.03450215590373633,Lasso,1,0.65,0.7
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,17,14,31,0.03738173188026989,Lasso,1,0.85,0.7
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,17,17,0.06046979937611887,Lasso,1,0.8,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,17,13,14,0.11482699699126035,Lasso,1,0.85,0.65
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,13,16,16,0.08332805932591805,Lasso,1,0.65,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,13,17,19,0.07098472391887985,Lasso,1,0.65,0.85
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,16,28,0.03184439837668466,Lasso,1,0.8,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,17,18,30,0.03450215590373633,Lasso,1,0.85,0.9
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,15,21,0.06046979937611888,Lasso,1,0.75,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,16,26,0.051512444293884435,Lasso,1,0.75,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,18,14,23,0.04388193684298046,Lasso,1,0.9,0.7
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,18,26,0.03184439837668466,Lasso,1,0.8,0.9
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,14,14,29,0.027127306760985608,Lasso,1,0.7,0.7
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,14,16,32,0.03738173188026989,Lasso,1,0.7,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,13,17,0.05581171178009765,Lasso,1,0.75,0.65
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,13,18,23,0.04754435641726351,Lasso,1,0.65,0.9
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,13,15,0.08332805932591805,Lasso,1,0.8,0.65
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,18,16,17,0.06551665447917689,Lasso,1,0.9,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,16,28,0.04388193684298046,Lasso,1,0.8,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,16,15,8,0.09028268205951054,Lasso,1,0.8,0.75
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,17,12,19,0.055811711780097646,Lasso,1,0.85,0.6
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,19,26,0.040501639441524254,Lasso,1,0.75,0.95
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,17,16,14,0.06046979937611887,Lasso,1,0.85,0.8
58,100,100,0.7,2,wide,5,4,4,4,4,4,20,5,15,16,28,0.03738173188026989,Lasso,1,0.75,0.8
59,100,200,0.7,2,wide,5,4,4,4,4,4,20,5,16,16,57,0.010366889261210325,Lasso,1,0.8,0.8
59,100,200,0.7,2,wide,5,4,4,4,4,4,20,5,15,16,27,0.0769091625617282,Lasso,1,0.75,0.8
59,100,200,0.7,2,wide,5,4,4,4,4,4,20,5,16,17,11,0.11482699699126034,Lasso,1,0.8,0.85
59,100,200,0.7,2,wide,5,4,4,4,4,4,20,5,16,18,27,0.08332805932591805,Lasso,1,0.8,0.9
59,100,200,0.7,2,wide,5,4,4,4,4,4,20,5,14,18,57,0.02132883446929541,Lasso,1,0.7,0.9
59,100,200,0.7,2,wide,5,4,4,4,4,4,20,5,14,19,27,0.0769091625617282,Lasso,1,0.7,0.95
59,100,200,0.7,2,wide,5,4,4,4,4,4,20,5,14,16,107,6.7769414995261594e-15,Lasso,1,0.7,0.8
59,100,200,0.7,2,wide,5,4,4,4,4,4,20,5,17,15,25,0.08332805932591805,Lasso,1,0.85,0.75
59,100,200,0.7,2,wide,5,4,4,4,4,4,20,5,13,17,45,0.03738173188026989,Lasso,1,0.65,0.85
